Id,Price
4253,315469.25741092156
10857,112532.42435056117
6254,189121.6658872528
14681,223230.1945722591
8080,131120.26828934022
8006,175647.02234083918
13135,150002.49899654527
4527,252125.6340209334
12688,217709.18430147792
15920,123309.49351728192
16786,118211.37682173007
16637,174906.0526883072
949,154137.2865984958
10696,322171.8014897685
605,256618.30371916678
10819,220007.43184877493
9490,167775.32265138498
1813,199665.07584749596
15958,309608.79101860063
10873,365260.3576710124
14381,205048.57334421668
5745,134790.1543252768
286,289090.8495075255
14799,294367.62325067236
437,170440.6355925223
12172,78871.2631690193
8534,117159.5819047723
14463,456368.67201991053
13672,171869.93981804198
6720,198007.44029407002
16057,213746.8819585861
2659,515698.67356000975
11649,155974.17197095117
4478,128851.22532721738
555,292918.28178501915
4819,268683.68720225757
15188,351563.10140938085
16115,189939.3972840149
11427,111197.47385683349
15483,167726.3218431769
829,161037.14700199178
13576,291972.30013919127
13810,232742.3525025868
1052,146813.13375438974
10673,150335.77499336595
8525,354677.5638017541
13154,249228.4280378237
13856,150864.04793035492
5125,246315.68918374405
5551,215864.08251783
14262,215747.3349800116
8872,142743.0031024847
10341,243965.51705240316
7231,160258.8216046571
10950,218490.70172799405
4031,149307.2423883513
13852,121817.62198321662
5886,267832.98413771734
859,430729.9123504962
9436,178792.1936158365
13638,304190.8518202418
15337,201018.83305555646
5506,246396.35733983273
13550,108896.71320886794
12630,159811.3025794313
6466,125789.54841888986
3282,140128.85844425313
4474,142892.33196934394
138,229501.1770095414
15490,177602.89242186566
11584,242279.17684290506
13309,149424.24216142282
8860,346131.6926274228
14037,192963.38445800912
1329,236967.94907289257
2198,547928.763290888
1210,324349.98544514563
10076,186717.75293847034
6692,323801.0774898618
6074,109670.12590597871
13921,195184.05280930508
1646,277272.83918381634
11676,201806.6135233249
683,109338.59872773133
4839,125165.10418489265
12392,142820.97543682653
5206,198769.0894855182
9104,309945.5329960101
15554,189553.88117846806
1590,200736.7013477662
7894,313467.50320807734
9286,147532.18553004606
15364,359403.40591053193
8260,248894.9377762896
5746,121520.89583737736
3357,330388.2144178965
4755,176912.73618681345
5896,122948.0100977832
16520,204042.2525911151
8880,235112.74383154788
9321,212368.8022716574
16463,157295.06698098432
4861,174637.30283277266
5687,229418.1766241911
2785,315356.9693617392
5571,252997.30640489596
11070,479243.39130189945
11577,231684.60800164452
3993,147859.17557817863
10908,234602.8718228178
3696,199875.56261230665
1755,169275.4081481099
4053,202578.70150566733
11954,269273.7169375012
15294,176196.73158555402
12452,193122.2914053041
2202,142903.05406821682
13564,230343.74137249123
5134,259619.05304760227
7447,128816.90399268144
5929,139495.05668433607
16714,188333.08938984093
13005,305819.883619884
11740,243534.27020894975
3535,170426.19997543766
11837,233202.93683768128
7382,185725.26456084315
16709,225028.71652644654
5908,229816.4989450515
16333,233209.70525483557
14776,250143.16861881095
831,178824.90927389482
5944,184973.91179833942
1764,289252.7778598949
5782,139283.62137198786
7091,290027.9532540858
7871,184994.03618192358
10449,175716.7696823861
15137,109502.67602710518
2181,291662.6726800601
8667,322323.04767711484
4207,223396.47089403833
3528,186962.04267875516
5611,133194.48007937282
5894,192054.8109458089
14255,159442.73726968715
16064,110839.53117434235
5076,225496.11523137064
3537,69638.94389692732
6369,125368.32144252899
1938,212860.46724113345
11844,252118.96472707755
7717,95149.96685440055
3800,418396.33065277734
6897,209732.12449697978
255,260808.72452236974
607,189837.35824373845
6368,284697.4226364927
15211,269358.9357413891
13229,158680.33861221265
6091,254846.82385863
14260,187516.77938140227
15104,129682.3544043279
7378,91999.08960999995
12575,173962.03402622094
137,165462.66434014204
14572,220305.80947012873
12530,168913.60068611792
512,202671.03542563366
7251,290033.0132250553
4545,328628.31683130836
14928,485168.2913514796
3934,175580.06300371594
12097,356638.028346925
10979,164744.67983454454
16455,284062.7332777095
4190,145242.1299081931
7577,272956.8235071524
11609,277420.45209158404
2346,186323.0129963727
7363,236822.0582468739
13535,177943.89259464009
9864,204774.2299436309
16645,391335.17223503697
2689,369454.36875168694
5994,132457.56228954557
14493,249928.05338369592
7391,190790.74692548995
13674,231790.78425546255
7137,267413.41069583734
5438,182149.48199690672
10693,244483.33195322467
9037,351509.66900057805
14329,306149.31918344065
11660,408508.7414490039
9734,182047.02880968907
12046,188487.73409539522
11704,283810.1224409754
7843,145264.26879940485
3499,145847.26975056154
16012,82917.30912295656
15759,365223.3782882111
10884,178208.85704134422
9115,83522.68102387624
4066,346620.36127636506
12745,197405.31766930327
9627,240124.32077253817
12977,223044.74479794307
7620,98113.36890667965
11955,164877.87840458177
271,272658.0761313116
16091,294694.6410322195
2193,425347.95963097474
6190,160135.06601738423
7071,214444.45887707738
14320,99590.9760324424
15578,160027.47314910855
267,139817.05173349878
1930,195200.82140825485
7426,165261.0083244218
13890,176883.2607489897
4176,189177.61724887064
5453,183379.7357037413
5526,276034.2170820859
8780,291794.3238859182
10299,181779.9202796868
959,395893.5938063828
3458,120998.54879534103
5363,417947.45717147976
9281,147598.0525175178
8076,196444.77039327845
2492,285825.8610219228
4746,138684.2758838348
11380,217154.62247339397
10881,208320.51675462298
16392,221127.01613732998
8071,176656.26327204873
16740,122998.41708516574
4846,252179.04616195412
5299,312811.5187012468
2046,271503.7279828166
11623,222620.8992338356
6539,121924.05440891202
12234,251111.996144075
14240,169583.8132971227
3443,132604.5019259898
2127,189161.84135717477
11259,145208.82614642772
7889,126194.7368202271
16655,224393.0716449229
15790,140675.73691730562
3686,131517.04505813812
4392,164029.3827291915
3103,237779.9779526096
7047,197792.77836036502
13014,353204.6796412563
11269,454999.47617949534
4304,425342.49050872866
13513,207752.45410197877
12969,92851.1214912833
6966,212991.70742355133
8883,118335.83279431262
6064,202584.08663919632
12341,201231.692168832
10107,287048.43487845623
130,181144.38763985128
2406,377093.57591851725
6089,267116.0927039119
316,118305.17149707835
15812,265368.92326048366
7053,403700.44502543035
14691,306835.35579023
11881,168645.88341117074
13503,161415.0585316584
9569,190598.717407897
9846,335343.14428333566
14415,188214.01466100095
14873,205205.9239405484
11180,305508.3678282658
7256,201907.1550594432
3721,196880.20440355365
1211,232622.07934058114
14887,233864.0813166955
16220,386147.7714757369
15451,182508.53168985396
1602,247073.4329573015
8917,308669.8354861536
15595,115261.67547277949
15242,177140.70360852705
3957,263175.3025617023
14923,86378.60322299307
3087,163308.78066473015
12959,446115.1511759249
13631,154805.34472618604
12704,326394.69757519214
15197,175759.44916733418
12599,185921.09451187568
8761,190448.62124270512
13013,146434.16421448716
3464,188233.05882787603
2366,154124.46657737845
10845,159577.06702064036
8092,187235.84145369782
10528,210039.75528784093
7132,184220.8869144657
8958,177932.7034608717
7959,117151.51343324561
4847,226637.12539023955
1477,388367.4931837116
8264,370004.4928303087
10048,126715.3230754504
10492,267098.872137518
3859,414910.86054791627
8676,485408.47010278155
8146,245843.11722929293
1619,283316.26493369933
12609,104124.85307329787
11001,197342.59458180697
3644,219013.48233241786
8362,328502.6013016869
537,149896.7545644444
1298,119453.04241895642
1023,273077.51375671255
8659,238302.72489766934
11538,202731.79236767074
16036,159547.69542605453
2392,334922.05209070386
12099,404940.5208280186
12935,144275.5294342252
1050,138939.29176099255
3068,234581.1974318928
2083,168867.16698894586
7652,355208.9970617134
8696,242807.40326603618
11183,392095.2358750624
11386,142964.53856441393
10752,381199.5149178436
3371,316027.5693819018
4149,173082.15105995972
16775,165676.34209583895
12187,175258.27914087177
14421,243787.7009528995
13693,201284.1647744578
6560,236995.53992810682
3497,192287.87339947012
3396,144967.65003301698
1223,222840.9269183937
14796,182290.06676505582
16190,279723.56944948714
6060,278388.1681540254
10111,190198.4123708694
10983,175770.46996350287
11228,209519.24335850932
13208,279609.1147490603
525,489063.3628930746
6923,163207.10930940552
6785,200792.9947900341
3731,226838.14729063053
16577,237300.34609588623
6518,217170.68785914252
6610,174669.43378991666
5509,135135.31604834247
9942,306531.89105919586
10148,244052.2090096786
5351,150944.54326524504
11029,116693.21610123012
6561,148073.2528087942
10056,146303.99602937547
13913,168696.57167201355
1906,163252.23773269463
5081,178954.37284116278
6341,312554.77213349566
1859,179448.60767840364
3336,239157.5528051213
14163,144650.78489224703
6204,320501.18839420663
13285,188373.63103740368
11492,235473.5607155649
14596,108928.6650136083
4696,380252.9361138582
4771,300906.56277809426
11296,143678.71194952622
5851,162324.96189434736
2850,196765.2187303346
10011,153760.18957735747
5988,170598.67427456146
2316,74704.47090823247
3211,171754.42584411544
13525,159782.7588268017
6383,132631.72017292253
1420,149280.19467268005
11748,277477.95596131706
4222,241442.88555415664
8363,231301.00237802046
4412,253233.91335194622
14384,148347.977863871
9844,166357.91189700787
9315,233947.32854203653
11604,224670.97844741994
10644,270484.3288747641
12995,186883.27498228813
16615,371905.0815246062
1959,206623.84111913753
14562,188046.73875174447
11934,223812.9719713038
8494,163581.04923207674
4255,192292.03437098162
13000,179357.44412470498
2461,361488.4767150035
13661,232916.18092817423
2886,233374.09712289562
519,181121.385767833
5440,211560.55404511731
10353,156946.96858834327
12305,181053.4509141196
2983,234605.1364589076
12032,204374.68136836975
743,254253.18814247366
8250,103225.43482784608
7890,168809.27297646372
4722,484551.32814487437
15358,180085.43590565637
4183,172658.30040109632
3970,308399.953233653
303,197334.1006230517
2207,247978.47042626882
4022,166143.52397670352
1132,174403.4976835931
12278,183520.7816122035
9280,144009.1403915133
14940,453080.61339964136
6413,195380.59084948793
15213,377939.43149667326
9656,230962.09792985016
12036,299690.8000891352
3151,183873.2070872738
15530,186580.5511767135
13263,106624.9007044812
6750,175549.17778035824
11488,389714.7566502511
9532,181164.53823146725
8462,194566.6107931767
11494,402983.85988354875
10270,129727.76290777356
5476,106558.08927532325
12486,403329.3836027962
5501,111552.7295833501
15871,331029.11480849085
14733,185470.72471015697
6103,224573.70729941365
7911,194374.61999021636
4359,281368.91748659505
9595,168821.61697126867
13851,270365.2711373706
7854,207307.2889633996
8684,187873.2406729747
15239,256439.69254218307
10012,201569.4451241695
14995,334849.6598532755
9791,165769.19705826126
5567,232503.35185190558
10883,177387.59601248367
25,173913.65368355528
939,175550.6318487939
9919,177229.91101036326
6321,223727.30554494896
16767,330467.73870192975
16464,102830.94119307109
3170,175639.0101307375
1522,127421.36062933516
5138,348240.21398452146
797,151311.87089967114
14586,93495.6750584851
2872,206295.56464929605
4259,207793.2117573489
16616,270136.5412798433
16512,179519.41683038362
9663,211419.43309421797
245,221448.7947274859
16369,218337.3795469518
5254,438219.8641203855
8672,143746.97326439584
8004,228418.41627118064
3109,243451.39586871918
2588,335488.8721739034
8814,346500.12842451327
15888,144637.48683635518
14668,116646.94615188745
13432,413187.5724744207
7981,68955.17658417122
2048,215524.20923539082
1667,162706.97468637594
2349,103879.54708452904
6136,196495.61905336738
8166,199016.22986857317
1709,344264.7224018113
14649,181955.20637847556
9187,239953.4305142299
2927,182310.2898970507
10220,156311.31300239224
6331,364439.98580813187
7044,176704.1111618257
1736,141597.3247115126
1840,109278.10504898458
4852,205737.60898449871
13311,158573.96402535064
3330,183068.3357237002
7004,349937.0400827681
12472,179672.24311920762
7664,176308.54301374595
16537,202256.8565827652
15032,440468.9234682493
5325,251906.48072211145
800,231649.75013206157
1438,165163.71470611106
3953,142757.82850072597
7135,278487.8820706845
10371,86949.8660761146
709,134694.12522101784
4836,250599.8578415682
14709,243836.94431427878
2216,283643.64683560265
11948,230731.42303175878
5221,219686.3155255496
159,309494.1684693022
15775,175603.5790600749
4818,220370.30380240412
10222,230916.94717878546
9867,224454.9494286118
11763,379999.98765411286
511,170373.2300809994
9337,176505.12910496365
15529,282981.3235140654
9134,179148.41157077384
2759,121638.0267100003
1458,168976.5403925516
13261,204004.99953697194
11772,147591.82742288764
8107,273572.45731455693
13847,186992.84634354565
14414,448896.831907885
12833,90959.70214501877
5282,290723.3538768909
13760,234292.14009366854
430,201255.53194961193
12580,175190.7604957956
10985,377888.457475585
14321,143355.70450662347
15960,351220.11539040116
4803,239851.08010116676
6741,138198.06111822484
4046,170322.15997995375
5060,259125.26622457724
9593,296535.8661281532
8088,238784.14045393377
13888,179907.8136859965
12065,215347.24510354307
13336,192957.09391536895
2449,204630.48001498595
7499,328408.4378949026
11082,144563.7291938023
211,126166.0253208907
11469,152276.3573779401
5452,138320.2385629247
7732,183045.87888252878
10080,202624.25598609634
15088,160841.40208498767
6112,205518.9375572553
7903,263294.125507517
2249,207678.47684805832
79,186480.7479048003
13941,147260.13062730862
6693,210563.54095227533
1156,325704.0795878296
3877,172586.1414977764
2864,164065.36809244638
4519,134622.93401617196
4712,149114.68521046572
4642,177797.57833404114
4766,203651.1882376248
2429,281379.68026801926
12013,239264.70045304915
12309,228493.80867778265
5505,127738.28925825555
13711,175739.1341506641
10483,374337.9026079554
1648,228977.99731176562
9391,197887.02667486217
699,247715.9501118986
7034,307535.5686713093
10415,332935.1236058253
839,231360.93767263254
7602,202437.83052129456
15682,242486.36464191022
16354,374335.5552292617
13686,171784.71587805968
5026,195716.74090078348
3081,309510.29982013186
5009,186938.83648389316
4173,378932.31220135995
3228,163824.12763872472
15482,320317.5934903995
5700,229937.8807233192
6252,187664.14569996804
8207,85449.99469326435
2984,147871.46378162422
3507,427649.6551793754
15950,85048.10896765222
13377,245673.5747312495
15594,191611.49330569385
11798,218489.5804815659
13493,169051.39050647308
4976,177469.8901373996
3771,200421.7883736431
1107,170020.58068489257
16171,362894.79933350015
15257,180130.9417056727
6221,193920.9312042713
4936,172191.81498188342
6343,189239.36962514563
16109,206831.2687238743
15352,229572.3560916607
9489,190446.12868237426
14029,222674.26360158366
4879,339232.2458559877
6828,142226.2453840395
11950,84983.60925455236
14964,148047.5233825762
9074,168250.6823974245
10514,220568.0670098594
10702,195544.06374961595
3476,196951.76631878078
15469,310714.6388580296
5608,166665.1480998669
13446,495668.09187430976
1683,207957.06756594303
6759,116586.59823001304
186,244795.44229019585
7822,68125.9381772672
7017,327087.172291561
1944,190277.36893740675
10515,249656.38010793054
2824,222393.76786927978
3649,165620.27109947137
8228,216036.63978399782
6599,411743.5713509059
9165,172783.1215569189
12316,439720.02958572045
11720,204199.70142887498
13943,170438.96056845147
15315,126930.01960236194
14812,315569.9294789844
4799,338985.04221826803
2600,275736.6796501901
5724,102226.862859762
3033,318627.1311714547
2985,164514.3330776149
8885,151457.4586017711
12691,203742.42518010206
15079,159711.55144305597
14599,158012.20301521238
7681,207111.16338447106
5849,171797.51628063121
675,207437.86832488453
4343,163620.15394233138
3122,190088.73412464908
16602,169887.88425255424
2211,191697.02005586377
12965,149879.56483370726
11016,66678.23487395041
15756,163948.37938859098
16151,148116.44648418817
10746,132148.71309884617
14130,170126.08659602082
2231,190537.8833601364
12325,215786.18732976058
8949,331165.92251080886
2859,133620.36548000862
6797,249955.60022136162
5793,242842.98705725558
1000,279577.7893097435
7364,139271.4882426623
13802,254019.6867621202
12755,314317.82601519226
10782,179919.28709603715
13169,92952.82094735099
9007,361150.9780297401
2118,182662.68828425158
14517,202947.05241285075
3001,170007.73612105745
11913,156180.76735579016
4030,220970.0650868582
5323,172472.33661003257
3572,144353.9916654776
10290,164672.81822016306
15321,324971.2081720427
12795,161554.23720127964
8845,257332.36316806488
14559,216881.3184951065
1435,299178.9415492344
6180,173308.43140004246
10590,194058.00661157933
3889,165801.2073996679
13160,189610.91264937032
15254,200467.44198948654
2436,146435.4459502945
1770,247699.13530750514
912,356386.5313836687
12385,157411.084344525
2188,171139.31288220186
13444,325190.65439213853
11487,230444.3723684764
14836,339043.89879846707
4923,101992.09078890759
15779,136837.99693601212
8900,199293.6677459591
10932,182783.32949434902
6085,204555.72792051543
6762,120543.84458521538
1005,374281.4343972136
16552,178145.1048500546
13248,280704.7082110498
6580,200267.34964642263
10706,229763.0031121361
8539,161068.59181174106
10743,424323.81720881676
9243,115665.14436341249
10609,143019.16804008183
9638,224682.6388302656
5399,264438.8258501
1222,326609.0212075234
4124,204130.5709441666
2131,203553.32019432302
12869,318022.92401910777
7899,141042.60789412493
3251,389116.7579825452
11088,178985.71018399572
14653,257780.02020235584
3010,279598.69598804245
12160,199734.6519926459
6288,244962.6422372027
14890,195569.13818541414
13437,192350.11683950303
2385,216794.37831811002
16650,170803.85466273924
10159,182229.401063689
7940,255537.800322158
12953,380182.4538944463
9803,339594.907931709
14247,236637.87439540558
5251,134665.45139155388
14337,234028.69996472506
9967,188984.5100620152
4618,135039.84746260458
15378,468195.6092597332
8963,179347.20754181253
2472,213781.97970892987
8736,105223.6233806357
14823,125628.59288073714
8675,185315.05101379612
13596,126155.50262827548
16487,107970.42057040645
12629,230518.00596992773
11965,188640.51793100408
4136,330964.38715657144
13012,170121.58685602
5309,197445.30438842493
517,395795.9305153486
9553,164645.7534709207
10120,140930.84070394406
5991,210877.81717547882
9862,162123.50255203017
9420,173278.48115807772
4968,245190.75136592155
11904,327959.089827961
15824,172027.5763531599
9365,140437.90938798178
14879,179469.41383761476
8205,228068.5468934272
15184,129940.46799840384
1918,241279.33070098297
16013,255054.98110591993
9802,187498.19365092093
13752,233690.70962847953
16156,185072.395174254
5194,97254.29045446719
2746,406766.4485461121
15982,224733.96267644645
5605,189593.30520489535
8288,253219.93528985677
5707,363351.15558106336
7933,195792.42154632264
8324,254846.59813971462
2506,160643.7853102667
12293,130139.1761081163
10551,171430.3241823994
5346,462255.4258469079
4197,244434.59182772608
3237,147933.47228550728
3390,355368.9936476394
9751,174992.23210971514
1391,218651.177546034
1928,213512.45757260395
10992,282915.800415998
6792,351062.13012322
5663,184977.39289906702
13280,217103.24735531036
5218,80772.02511541403
16748,268058.66907456523
15835,191972.589913318
14850,202902.99139403712
1359,174526.16051078416
7428,205046.21971378807
4201,117737.51364685124
13089,99737.74418020359
7182,157401.24523132728
1467,454372.8160387993
9829,206019.69382325475
4344,206158.40384203027
4129,158888.80974875318
1905,169029.16864767383
93,338291.29978184745
8320,198434.63669245451
12070,184830.5123372471
8290,203383.0803107372
11005,203611.36905307852
116,265603.408367885
12275,320517.29447076283
12588,518351.27782629913
11378,164745.40441051227
10961,187765.54476890212
10251,233562.81784904905
1152,261938.7949996466
12167,187480.6377491032
11569,218340.79747668726
4141,401538.3803255601
7614,109456.29880496945
13805,90603.4760007628
14680,162349.97222491074
13543,404317.01754608756
6786,191464.18593682986
13529,186926.09490114986
9158,92795.80631178428
5360,171344.6262178405
6098,232811.0133786566
11174,216957.86098828755
307,138440.26081976714
1892,196493.0111448332
6948,287928.7789377009
2227,149661.44952866924
12790,258751.46950917857
3653,194018.55655576728
2912,197485.75996702566
16735,102400.3096056666
5446,187370.52966576297
8532,237395.42710510647
10311,351660.689005332
10051,193945.2787415208
918,169046.58961943162
2766,145450.7407230497
734,185405.48109832234
6882,408433.49464848154
15971,170404.0211116061
1735,313993.1876836234
442,183989.5818830979
7228,234371.38908290147
507,205205.0557851456
8461,217086.5185083311
4514,278066.5793266034
4133,130489.90936727283
14803,176876.06781474673
14297,269147.59225710644
9924,247492.53312609807
13797,301063.71058572934
8497,291507.691618612
8729,137238.48700983785
16046,151138.37450548113
15087,194566.0908639096
2874,171085.38488844805
7415,223339.94094453685
13893,189720.9667931174
12611,144676.21874011945
7779,244084.3651590672
8221,183548.92794036702
7790,150482.6961800272
12728,380299.83526011056
3372,176328.81861957305
12845,193208.610115589
13107,272213.9239850577
2475,254418.33515396688
5820,155537.1428316282
14505,108655.76684230957
382,164173.26195275033
1339,150072.13135080657
4940,211483.97207244087
1481,68059.91145293585
9025,276172.8918689008
14636,160717.288382249
10668,117720.4458755561
2025,223384.15288566065
2910,182682.62526425722
5836,179773.09779573255
3444,131610.15467518347
11165,209242.08251681647
16000,191337.22680771226
5281,405959.1058246218
15350,278880.0955741437
7321,231444.08959117657
2863,226180.41205297495
3563,174459.22513746042
5094,230395.73667752452
1027,224678.70388378188
7953,227749.48823927355
1788,217863.07811791234
11061,170882.9975825016
1839,317525.4886773604
7766,192964.64097914015
2250,209507.15969835606
14701,145183.34979847507
13149,271451.5840245622
14040,193913.12063901188
13370,255525.5385774574
9312,439026.0751327397
10493,171487.86383259253
11985,214140.43859004535
2698,216040.4320028288
4659,173981.84951946023
3002,152484.2069199769
4795,236938.96357769234
3986,130768.62994077148
1753,498344.9042324951
6681,195396.8890445572
14801,201606.0743868419
14252,291510.7030014742
5017,141292.38788302423
12267,284720.9548414863
10681,172487.52485911976
10800,169337.06115601127
13910,154659.18440653797
355,214250.65301687183
12255,159219.80342320428
10435,206768.03257277174
13840,292529.22061132494
7656,404945.8014939015
1659,194377.28586997182
2333,151101.76461320152
4580,349334.69429073785
12699,68297.46837961113
9974,138364.88808938954
14083,283418.42987779866
15347,411596.5539830213
1473,299116.8653530206
4984,237984.15249122758
9203,186587.1076829482
5806,177177.73581358325
5590,183830.4993800555
4509,272574.41349271295
763,229797.3376207677
3067,323815.40008691157
1143,332571.75665835105
15403,200438.523072195
10793,247590.47238369778
4849,70230.58538903556
10717,190310.6907295987
5430,176203.74534665345
5874,419466.00511581113
11286,194657.8910796701
4407,128593.09964243462
11998,218660.84610818845
1131,233766.76077434962
11920,275902.45127184235
12404,345544.92658314796
6552,187533.3952979108
8459,201273.57437219867
4704,217312.33150747992
13883,186018.30392645492
13830,173231.9601888553
13273,221270.198299257
11323,142531.25563884136
13257,119403.76246981649
15846,153072.61820745407
9132,288658.44291390217
2909,68057.31318065658
15927,186418.9454558942
16500,270019.744555078
15974,173788.26451925284
1278,185988.16817622358
2893,214628.4029945165
16128,181144.4169203699
12794,199604.18568340602
1341,361262.78735638666
9219,263858.0892724593
2982,182622.23990339454
3113,161859.737577565
14358,168000.2421155664
295,174102.51894010438
732,269681.5772222645
14926,165667.31063352502
9155,447201.69884553965
2045,183150.7899548837
3879,303116.4476108627
5361,331013.3953189124
9750,403134.7168139877
1711,209789.96576732423
13269,140313.08362589884
7020,186072.25910049892
832,167114.5468711971
4009,197384.0689333382
5184,233922.29341107322
13844,183544.53556385537
12471,316229.47190891654
1294,216308.17103195513
6058,236179.2823584443
15614,128067.17214021774
7214,266797.40759776684
9841,232610.09955555308
4639,215536.92728067335
5018,174809.272122555
1139,191117.0785766123
2896,115689.91259527467
7987,186693.44280984715
13272,251747.45967057344
13454,178335.2581911182
14287,152606.23962049457
414,332659.4843272618
1524,115355.82233018438
5818,131955.9818944272
973,173050.92265309783
2888,263856.9194065233
6269,359211.6480749072
7343,150029.67042874577
14834,172581.78393818278
10672,297560.5463958462
2595,209751.72574635787
12843,190325.72841185372
8973,128912.86918369113
13539,405603.0520637082
12351,125609.74851829145
12322,189875.67772937837
13659,532948.2477292735
14758,143527.08325539494
14157,200184.24409240385
9874,109308.58689146768
11513,138080.67127844755
5034,180907.8861926356
6779,279319.9130820099
8009,315660.3076875419
891,311892.8989290336
6663,182087.85579894233
11506,240721.2159028651
4740,286509.54423878033
9254,294277.56618787156
2609,212904.49163057606
13601,131263.20445263034
3862,201100.52411906628
16490,205557.7170920588
8819,195306.88330485922
6836,182390.73840223192
16232,160771.73851707793
15988,142481.97282084046
6009,218991.52457581135
15339,165552.0179575872
2953,122647.89312852216
8340,174144.96223722503
8723,214327.30810223054
6760,250787.6787383245
7960,138164.90474556905
13358,372515.9953221366
2009,67610.96883608
9977,188948.2582017469
12445,327454.8623390447
11130,268775.14397894265
9205,385620.59623426164
9078,231904.91836940026
8317,164748.9692449715
13108,285518.5487574425
15196,200017.4456553796
12406,141646.59665423923
5946,134358.3819588159
5538,243152.32319498213
16264,237599.58458423204
3752,230410.0400947492
13995,178821.45042916204
181,235205.43434544405
13304,194170.72746047427
4262,204343.41632475547
11552,214081.63937799665
817,427363.48227611894
1198,232738.16972984813
16535,66768.85328801301
450,202881.97143367806
13207,181140.98962914996
1551,199228.15708444623
250,208148.6757240678
11528,185039.00261242472
16350,180284.1684363837
4573,147416.06157464994
7990,377558.07160669495
2372,202235.85882643244
193,213878.7183392917
8713,219440.91546913778
7617,344854.94616007636
1215,131730.0476704841
3107,200240.54805291505
8756,103754.66533539223
15942,148243.7914671914
7540,296704.0134364883
14629,142434.21504389666
8109,211543.21977702176
10816,438436.39950650773
10205,358916.1691459512
4462,197028.50491493935
9908,174284.14925373503
11376,210947.12330844768
16108,194184.64794653622
13832,124516.56683715577
3744,198450.3739383584
15265,131177.28859673272
5422,384768.08452176134
2941,194426.4464585281
15866,158578.18335502187
15172,343294.3922798891
15904,191149.02458344356
5679,229313.33087798592
5825,280204.73496480775
3958,339970.78534128185
8591,294214.35624904855
1475,293861.3429676984
2397,243892.49099160914
12419,227855.7784306295
7533,140342.94727637034
10339,218292.49322007943
8760,161961.60648371058
13040,118905.21277416185
5620,169921.01973819968
4840,163193.62494113026
10464,175505.58326879362
7543,190918.34079433078
1320,79313.87651199094
2272,116056.93338409906
6550,115546.01899965672
4518,284671.2570195242
2340,219371.39817333224
1484,177810.69974169447
1233,174627.68697186466
12897,298068.38699129625
15344,191392.78419172237
7061,205114.39170386354
13807,207976.27633164747
487,162662.61386022717
12297,174762.15788493166
13452,190535.7523288551
5624,192889.39135178275
4483,123293.70917966853
265,177287.6316183635
503,195824.05762630777
8919,265644.373684476
3102,125936.85561443999
5190,403455.85961034417
7699,184638.87816111633
15080,234361.13637132914
2439,278890.19287161715
4387,212424.77349313773
7427,149379.25127093072
16056,176619.0850787293
14546,365259.95593782095
12353,189080.5445194137
6991,270164.6693881481
18,245384.94235899422
459,309727.19700037374
433,237987.25357804977
12001,316674.9789073738
4428,120521.20355644001
2650,143812.8368637502
5652,132839.02732451574
9455,417138.93489293405
469,286149.1592817106
14997,192767.28923850812
624,140180.97850122323
798,242827.71423979208
12317,139045.03104320512
9011,155005.62614440772
2923,426868.94950903393
7130,179695.22962751926
1616,112096.7525051148
134,227190.36621497513
7463,328799.5694816902
15732,358006.95611856034
3275,270659.66531022417
6621,216924.206558382
10570,213015.80926114347
6105,163644.40665579974
6858,212735.93422237184
1929,238132.08899978903
14583,125968.50100068563
354,201599.15355018742
6378,161459.52258093303
13192,70931.32536439865
3602,388160.00811575033
9148,276021.98912152764
5459,238393.465651496
12800,233370.57766032137
11077,212842.4738147411
7301,425387.55918458255
10775,329570.5406089093
15009,145974.05824598315
8770,287844.75439012103
9996,292318.2173187378
6810,177245.9328137346
11364,238637.96290828806
7252,123222.22390373524
5910,233377.43853642786
13187,266569.0260143595
14678,184866.44223776134
426,190739.17726553237
4099,214463.21263606104
13496,174650.1841403226
8005,201486.5636283525
9467,299114.48697353853
6732,164529.2792646709
11617,167271.415447743
5439,210669.82934682272
14195,131491.26615718062
10131,273294.72575530474
12788,148980.09003036865
13988,423034.05984856345
12153,259875.21686225117
6270,284471.6206322818
10988,162999.22097053553
8,344257.6969790586
146,263263.74132256914
3764,455401.30828305555
5118,399094.96763501235
11023,171468.74409246992
2951,164140.42626678903
10101,161080.49991675318
4729,242804.15481304898
8148,189162.3318492754
15305,448917.1582624931
8325,179976.3013388608
1935,397701.290245007
2839,147330.474188662
1845,162115.98384649347
2842,212881.31679299384
14019,194416.26232882147
11188,254340.97991744158
15199,141963.07825124933
12563,150876.23351265385
5231,328466.24136459944
7555,194202.29818632232
10436,185464.91967150124
14610,359850.82688606833
5912,222954.01262813073
12443,212068.5607101197
15918,84656.49999341178
11051,335520.3524700581
2714,297469.0658336773
10766,281212.07499677275
15508,180466.61278091194
12118,284955.6044458304
9160,172065.22578713959
12019,178727.4228304832
12062,237857.07238016487
9176,339325.57450463506
6135,321740.7982389119
6563,149510.5431537793
5962,143649.27159720162
5783,339551.39583012846
2580,177546.93313693427
802,256858.23726403993
956,286904.4876714272
8690,209338.1932918113
1228,191839.1257473025
15046,271845.9328949395
5603,276223.316523326
5199,144976.5205546168
3842,172418.40369729168
7671,369338.4352978673
5214,101083.77835578183
4381,430425.97275667696
4620,206503.28792351318
6289,321675.2407815379
2692,367973.4056722104
